,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
10588,32117,1983.0,CA,11.0,2,8.0,1.0,19.03465,1980.0,120923.34375,1329.01457569621
10589,32118,1983.0,CA,11.0,9,8.0,1.0,23.05305,1980.0,158356.08203125,1955.13987887969
10590,32119,1972.0,CA,11.0,3,8.0,1.0,104.0272,1970.0,644880.7421875,4164.51045916055
10591,32120,1972.0,CA,11.0,7,8.0,1.0,238.5803,1970.0,1460857.09765625,7635.16843029566
10592,32121,1972.0,CA,11.0,4,8.0,1.0,1201.046,1970.0,7402007.84375,12108.9392815715
10593,32122,1970.0,CA,11.0,8,8.0,1.0,70.07045,1970.0,402853.00390625,4150.81295445498
10594,32123,1974.0,CA,11.0,1,8.0,1.0,17.08593,1970.0,124386.9375,1434.23679639755
10595,32124,1974.0,CA,11.0,2,8.0,1.0,1.481887,1970.0,10702.75,446.146967040659
10596,32125,1974.0,CA,11.0,7,8.0,1.0,11.00289,1970.0,67272.70703125,1149.8720286551
10597,32126,1974.0,CA,11.0,3,8.0,1.0,4.282684,1970.0,26391.22265625,654.176401441104
10598,32127,1974.0,CA,11.0,1,8.0,1.0,52.73892,1970.0,323326.94921875,2292.51677795521
10599,32128,1974.0,CA,11.0,7,8.0,1.0,16.39081,1970.0,101602.70703125,1545.05485179967
10600,32129,1974.0,CA,11.0,4,8.0,1.0,532.1109,1970.0,3371892.41015625,6898.93010844293
10601,32130,1978.0,CA,11.0,4,8.0,1.0,115.9179,1970.0,663981.7578125,4386.30792165184
10602,32131,1978.0,CA,11.0,7,8.0,1.0,2871.945,1970.0,16553302.09375,26730.7201665074
10603,32132,1979.0,CA,11.0,9,8.0,1.0,11672.89,1970.0,68006905.4296875,38705.2145646839
10604,32133,1979.0,CA,11.0,7,8.0,1.0,64.88969,1970.0,372524.484375,3556.10455559923
10605,32134,1979.0,CA,11.0,7,8.0,1.0,138.4032,1970.0,797973.18359375,3965.55046952172
10606,32135,2002.0,CA,2.0,14,2.0,1.0,491.7473,2000.0,3372909.484375,7694.63548259585
10607,32136,2002.0,CA,2.0,2,2.0,1.0,271.0761,2000.0,1850716.4453125,7152.99620025308
10610,32139,2002.0,OR,11.0,1,8.0,1.0,501082.0,2000.0,3708702191.75,545191.742546642
10611,32140,2002.0,CA,11.0,9,8.0,1.0,843.6793,2000.0,6164140.1015625,13334.804119154
10612,32141,2002.0,CA,11.0,9,8.0,1.0,17.35108,2000.0,124558.7265625,1558.41592273424
10627,32156,2003.0,CA,11.0,1,1.0,1.0,13.60757,2000.0,92863.80078125,1744.8268665538
10629,32158,1975.0,CA,11.0,5,8.0,1.0,2546.189,1970.0,17246318.6015625,18595.0914951847
10640,32169,1978.0,CA,11.0,1,8.0,1.0,59.25014,1970.0,352851.08984375,2745.34651232284
10668,32197,2000.0,CA,11.0,9,8.0,1.0,1719.756,2000.0,12558436.9570313,22496.8688637522
10683,32212,2003.0,CA,2.0,10,2.0,1.0,608.4294,2000.0,4134760.7734375,10128.5131530304
10684,32213,2003.0,CA,2.0,4,2.0,1.0,91.45284,2000.0,626648.62890625,4083.2276994032
10685,32214,2003.0,CA,2.0,5,2.0,1.0,45.5633,2000.0,290098.06640625,2585.56343407067
10686,32215,2002.0,CA,5.0,14,1.0,1.0,1.317139,2000.0,7908.34765625,357.906494546886
10687,32216,2002.0,CA,5.0,11,1.0,1.0,7503.215,2000.0,44869403.8203125,60121.1870089046
10688,32217,2002.0,CA,5.0,14,1.0,1.0,0.07349458,2000.0,441.38671875,84.5907751254033
10689,32218,2002.0,CA,5.0,11,1.0,1.0,137.1089,2000.0,820120.59375,6747.81530112525
10690,32219,2002.0,CA,5.0,14,1.0,1.0,0.05372769,2000.0,322.0,178.645591389162
10752,32281,2004.0,CA,11.0,9,6.0,1.0,290.0282,2000.0,1775874.5078125,6604.99930807158
10753,32282,2004.0,CA,11.0,9,2.0,1.0,3143.901,2000.0,19564946.9648438,25777.0544269592
10754,32283,2004.0,CA,11.0,9,6.0,1.0,24.05375,2000.0,140709.05078125,1700.62180327024
10755,32284,2004.0,CA,11.0,1,2.0,1.0,189.8896,2000.0,1235259.60546875,6899.42557045448
10756,32285,2004.0,CA,11.0,1,2.0,1.0,27.4703,2000.0,179558.65625,2207.16525940046
10757,32286,2004.0,CA,11.0,9,8.0,1.0,164.0517,2000.0,1168278.19921875,5340.69299517655
10758,32287,2004.0,CA,11.0,4,8.0,1.0,50.45284,2000.0,357462.48828125,2586.54561632374
10759,32288,2004.0,CA,11.0,5,2.0,1.0,91.00238,2000.0,631688.91796875,4273.59852323274
10760,32289,2004.0,CA,11.0,5,2.0,1.0,566.9303,2000.0,3934471.15234375,10325.0389685381
10761,32290,2004.0,CA,11.0,5,6.0,1.0,15.72393,2000.0,109018.0390625,1720.12251327563
10762,32291,2004.0,CA,11.0,2,6.0,1.0,11.27117,2000.0,78107.81640625,1227.9084660561
10763,32292,2004.0,CA,11.0,1,6.0,1.0,10.34606,2000.0,71210.171875,1145.50688316831
10764,32293,2004.0,CA,11.0,9,8.0,1.0,254.4179,2000.0,1634368.66796875,6672.11416769748
10765,32294,2004.0,CA,11.0,9,8.0,1.0,384.4879,2000.0,2458436.87109375,7497.8120258287
10766,32295,2004.0,CA,11.0,7,8.0,1.0,11.88105,2000.0,70889.578125,1068.39388737331
10767,32296,1975.0,CA,11.0,7,8.0,1.0,1527.278,1970.0,9216884.234375,12615.0515106585
10768,32297,1984.0,CA,11.0,4,8.0,1.0,657.1378,1980.0,3952479.40234375,8580.79538324405
10786,32315,2001.0,CA,2.0,7,8.0,1.0,11095.12,2000.0,71985292.7304688,55090.045477221
10788,32317,2002.0,CA,2.0,5,1.0,1.0,36.49817,2000.0,240325.75390625,2356.86430740207
10797,32326,1996.0,CA,11.0,1,8.0,1.0,16.31894,1990.0,109572.99609375,1475.15303206109
10798,32327,1996.0,CA,11.0,9,8.0,1.0,31.46093,1990.0,209739.23046875,2176.39696579047
10799,32328,1996.0,CA,11.0,9,8.0,1.0,14.63603,1990.0,97566.93359375,1634.45423129502
10800,32329,1996.0,CA,11.0,9,8.0,1.0,40.3369,1990.0,267453.96875,2203.15755535295
10801,32330,1996.0,CA,11.0,9,8.0,1.0,21.40969,1990.0,148719.8671875,1368.80916444123
10802,32331,1996.0,CA,11.0,9,8.0,1.0,106969.7,1990.0,652123173.828125,165515.081776069
10803,32332,1996.0,CA,11.0,1,8.0,1.0,121.8331,1990.0,862318.1328125,4707.21974068034
10804,32333,1996.0,CA,11.0,1,8.0,1.0,47.32732,1990.0,338636.08203125,4707.79204886702
10805,32334,1996.0,CA,11.0,1,8.0,1.0,446.6331,1990.0,3188626.47265625,8251.2132585651
10806,32335,1997.0,CA,11.0,9,8.0,1.0,16.04885,1990.0,111430.875,1258.02308453623
10807,32336,1997.0,CA,11.0,1,8.0,1.0,42.11316,1990.0,275246.28515625,2371.75544841966
10808,32337,1997.0,CA,11.0,9,8.0,1.0,9.89928,1990.0,63132.2109375,1994.06115038084
10809,32338,2001.0,CA,11.0,9,2.0,1.0,437.3615,2000.0,3001076.83203125,16370.7509795481
10810,32339,2003.0,CA,11.0,2,2.0,1.0,11.12681,2000.0,74582.57421875,2019.14426397309
10811,32340,2003.0,CA,11.0,1,2.0,1.0,2459.745,2000.0,15979012.0859375,27134.1939286141
10812,32341,2004.0,CA,11.0,1,6.0,1.0,15.52825,2000.0,113008.90625,1338.44093227688
10813,32342,2004.0,CA,11.0,1,6.0,1.0,3.219711,2000.0,23546.484375,590.419518045527
10823,32352,1992.0,CA,11.0,1,8.0,1.0,703.1923,1990.0,5106226.84375,16311.2215228691
10826,32355,2003.0,CA,11.0,5,6.0,1.0,338.8016,2000.0,2290127.9453125,9038.89982477863
10827,32356,1980.0,CA,11.0,7,8.0,1.0,838.0134,1980.0,5790743.9453125,10023.2481126492
10828,32357,1986.0,CA,1.0,14,8.0,1.0,927.1339,1980.0,6381219.6875,11364.7944855252
10829,32358,2002.0,CA,1.0,1,1.0,1.0,292.0637,2000.0,2135929.55859375,6428.65980882335
10855,32384,2002.0,CA,11.0,4,8.0,1.0,26684.13,2000.0,176504974.660156,97533.1977574762
10856,32385,2002.0,CA,11.0,2,6.0,1.0,7.982593,2000.0,47904.4453125,1048.49553065035
10857,32386,2002.0,CA,11.0,9,6.0,1.0,4285.11,2000.0,25618677.640625,32172.2230007647
10858,32387,2002.0,CA,11.0,9,6.0,1.0,21.76321,2000.0,130206.08203125,1565.12068740919
10859,32388,2002.0,CA,11.0,7,6.0,1.0,27.70605,2000.0,164218.4921875,2017.20721416178
10860,32389,2002.0,CA,11.0,9,6.0,1.0,193.1655,2000.0,1133299.515625,4262.96456087276
10861,32390,2002.0,CA,11.0,4,6.0,1.0,74.32557,2000.0,435511.8359375,2811.17440456182
10862,32391,2002.0,CA,11.0,9,6.0,1.0,23.20061,2000.0,134849.296875,1845.40982913371
10863,32392,2002.0,CA,11.0,9,2.0,1.0,1155.778,2000.0,6654711.21875,10961.5890096156
10864,32393,2002.0,CA,11.0,4,2.0,1.0,1557.872,2000.0,8953324.09765625,12729.0340171017
10865,32394,2002.0,CA,11.0,9,6.0,1.0,738.5582,2000.0,4233069.6953125,8616.37889575759
10866,32395,2002.0,CA,11.0,7,6.0,1.0,26.43615,2000.0,164478.21484375,2818.07462837737
10867,32396,2003.0,CA,2.0,1,1.0,1.0,112.8616,2000.0,760262.36328125,3483.37301581159
10868,32397,2003.0,CA,2.0,1,2.0,1.0,246.5859,2000.0,1661284.90625,8398.3770469556
10874,32403,1983.0,CA,11.0,5,8.0,1.0,2.987301,1980.0,21068.68359375,515.201512559719
10907,32436,1985.0,CA,11.0,2,8.0,1.0,573.7334,1980.0,4055056.29296875,10266.8739592003
10911,32440,1985.0,CA,11.0,1,8.0,1.0,33.3849,1980.0,241813.3828125,2941.92755688989
10932,32461,1986.0,CA,11.0,9,8.0,1.0,130.8257,1980.0,750383.26171875,5530.26501608501
10933,32462,1986.0,CA,11.0,7,8.0,1.0,64.17216,1980.0,373169.89453125,3580.30428066525
10937,32466,1979.0,CA,11.0,2,8.0,1.0,532.6511,1970.0,3074478.68359375,8569.24570725426
10938,32467,1979.0,CA,11.0,9,8.0,1.0,17.30071,1970.0,99152.46875,1436.49100817219
10939,32468,1974.0,CA,11.0,8,8.0,1.0,42.47541,1970.0,297453.71875,2918.43308178978
10940,32469,1974.0,CA,11.0,7,8.0,1.0,557.6464,1970.0,3898552.05078125,8967.57462543716
10941,32470,1975.0,CA,11.0,2,8.0,1.0,1454.665,1970.0,8629162.8984375,15057.3356501362
10942,32471,1975.0,CA,11.0,3,8.0,1.0,836.1604,1970.0,4955497.828125,10313.3044990035
10943,32472,1975.0,CA,11.0,1,8.0,1.0,17.82797,1970.0,118589.8984375,1241.49052884006
10944,32473,1975.0,CA,11.0,4,8.0,1.0,454.7041,1970.0,3237437.296875,8767.36994976066
10945,32474,1975.0,CA,11.0,1,8.0,1.0,918.3854,1970.0,5792189.5546875,14789.6401063594
10946,32475,1975.0,CA,11.0,7,8.0,1.0,338.984,1970.0,2145123.7578125,7257.49135406981
10955,32484,2003.0,CA,2.0,4,6.0,1.0,37.30086,2000.0,213229.25,2387.78174976315
10956,32485,2003.0,CA,2.0,14,6.0,1.0,43.91949,2000.0,252545.46484375,2513.88470759907
10957,32486,2003.0,CA,2.0,4,1.0,1.0,41.74498,2000.0,238755.8359375,3149.63255370898
10958,32487,2003.0,CA,2.0,5,7.0,1.0,1004.413,2000.0,7064563.12890625,16634.6978392635
10959,32488,2003.0,CA,11.0,1,8.0,1.0,18704.78,2000.0,108866890.21875,68679.7045757766
10960,32489,2003.0,CA,11.0,9,8.0,1.0,940.867,2000.0,5747549.59375,18986.0475166181
10961,32491,1992.0,CA,1.0,2,8.0,1.0,584.3578,1990.0,3680086.21875,10170.4994882147
10962,32492,1992.0,CA,1.0,7,8.0,1.0,1617.563,1990.0,10002214.6367188,14873.0281008743
10963,32493,1992.0,CA,1.0,11,8.0,1.0,108.3485,1990.0,765240.8671875,4107.43614804399
10964,32494,1992.0,CA,1.0,9,8.0,1.0,103.5134,1990.0,628012.07421875,4128.26665463056
10965,32495,1992.0,CA,1.0,9,8.0,1.0,19.54945,1990.0,119417.48046875,1662.88278967901
10966,32496,1992.0,CA,1.0,2,8.0,1.0,65.9389,1990.0,406330.63671875,3050.14645902951
10967,32497,1992.0,CA,1.0,2,8.0,1.0,113.4858,1990.0,699260.42578125,3429.40106736294
10968,32498,1992.0,CA,3.0,2,8.0,1.0,7409.527,1990.0,44771024.2539063,34717.0018013817
10969,32499,1992.0,CA,1.0,11,8.0,1.0,140.7127,1990.0,853935.3359375,4329.46806951873
10970,32500,1992.0,CA,1.0,2,8.0,1.0,104.6242,1990.0,684214.6953125,4412.11933495317
10971,32501,1992.0,CA,1.0,2,8.0,1.0,53.59407,1990.0,355780.671875,2234.51240757788
10972,32502,1996.0,CA,1.0,11,8.0,1.0,1277.307,1990.0,8041624.421875,29442.8000415735
10973,32503,1996.0,CA,1.0,11,8.0,1.0,36.03326,1990.0,227322.67578125,2610.08321180829
10974,32504,1996.0,CA,1.0,9,8.0,1.0,51.45359,1990.0,361185.7265625,2309.23737650367
10975,32505,1996.0,CA,1.0,7,8.0,1.0,475.6779,1990.0,2892513.890625,8388.79175231541
10976,32506,1996.0,CA,1.0,18,8.0,1.0,40.65525,1990.0,254656.91796875,2862.75019867384
10977,32507,1996.0,CA,1.0,11,8.0,1.0,49.73907,1990.0,302707.7109375,2330.33543105985
10978,32508,1996.0,CA,1.0,7,8.0,1.0,1291.045,1990.0,7808637.48046875,15771.5811314505
10979,32509,1996.0,CA,1.0,5,8.0,1.0,62.53095,1990.0,410298.796875,2771.18672136466
10980,32510,1996.0,CA,1.0,3,8.0,1.0,169.9313,1990.0,1028667.265625,5636.85946379375
10981,32511,1996.0,CA,1.0,7,8.0,1.0,404.0365,1990.0,2485228.51171875,7969.72135914739
10982,32512,1996.0,CA,1.0,2,8.0,1.0,45.49997,1990.0,276999.91796875,2404.6040965828
10983,32513,1996.0,CA,1.0,7,8.0,1.0,68.77061,1990.0,420491.2109375,2709.46200211279
10984,32514,1996.0,CA,1.0,5,8.0,1.0,1400.291,1990.0,8446384.359375,20598.3978679111
10985,32515,1996.0,CA,1.0,7,8.0,1.0,1295.551,1990.0,7968533.4765625,12683.2055650991
10986,32516,1996.0,CA,1.0,2,8.0,1.0,143.8486,1990.0,937087.47265625,4402.64294397912
10987,32517,2000.0,CA,1.0,11,8.0,1.0,19.4711,2000.0,136764.296875,1480.70087324909
10988,32518,1991.0,CA,1.0,1,8.0,1.0,24.45385,1990.0,154162.4921875,1801.53557841078
10989,32519,1991.0,CA,1.0,1,8.0,1.0,8.396216,1990.0,52530.2109375,1201.71701735035
10990,32520,1991.0,CA,1.0,1,8.0,1.0,4.330795,1990.0,30403.11328125,625.194757627035
10991,32521,1991.0,CA,1.0,4,8.0,1.0,207.9082,1990.0,1334468.46875,9034.9247987541
10992,32522,1993.0,CA,1.0,2,8.0,1.0,238.0318,1990.0,1447856.0546875,6008.19119082349
10993,32523,1996.0,CA,1.0,9,8.0,1.0,921.8256,1990.0,5726056.09375,11062.9856593259
10995,32525,2003.0,CA,3.0,1,8.0,1.0,443.5152,2000.0,2678359.4140625,8527.6701194283
10996,32526,2003.0,CA,3.0,7,8.0,1.0,563.957,2000.0,3406513.984375,9840.46581212334
10997,32527,2003.0,CA,3.0,1,8.0,1.0,1223.017,2000.0,7449200.38671875,13068.390448916
10998,32528,2003.0,CA,3.0,2,8.0,1.0,1198.594,2000.0,7219566.0078125,16892.0245219531
10999,32529,2003.0,CA,3.0,2,8.0,1.0,747.2743,2000.0,4511453.87890625,10574.1791550858
11000,32530,2003.0,CA,3.0,7,8.0,1.0,457.1922,2000.0,2812771.3359375,8864.73662314478
11001,32531,2003.0,CA,3.0,10,8.0,1.0,1830.501,2000.0,11038969.9804688,20614.9619857984
11002,32532,2003.0,CA,3.0,2,8.0,1.0,344.6724,2000.0,2092995.53125,9205.46692647844
11003,32533,2003.0,CA,3.0,2,8.0,1.0,834.3141,2000.0,5065133.03515625,11149.5827041622
11004,32534,2000.0,CA,11.0,5,2.0,1.0,140.6012,2000.0,971742.8671875,7196.34627649417
11005,32535,1988.0,CA,11.0,1,8.0,1.0,6.048818,1980.0,40959.859375,842.354412381438
11006,32536,2003.0,CA,11.0,14,1.0,1.0,840.1028,2000.0,4991830.51171875,16379.8151104245
11007,32537,2003.0,CA,11.0,1,2.0,1.0,271.6833,2000.0,1696434.41015625,6465.17870052612
11031,32561,1968.0,CA,2.0,9,6.0,1.0,983.7791,1960.0,6410824.40234375,13731.7899285969
11129,32659,1987.0,CA,11.0,4,8.0,1.0,19.91492,1980.0,143608.29296875,1345.07991360455
11130,32660,1987.0,CA,11.0,9,8.0,1.0,122.479,1980.0,871085.0,3312.74952539303
11131,32661,1987.0,CA,11.0,7,8.0,1.0,75.67765,1980.0,542538.67578125,2614.40996473547
11133,32663,1987.0,CA,11.0,1,8.0,1.0,9.957563,1980.0,71799.8046875,951.086311382566
11136,32666,1987.0,CA,11.0,1,8.0,1.0,18234.25,1980.0,132666241.21875,66099.7308028146
11137,32667,1987.0,CA,11.0,1,8.0,1.0,913.3517,1980.0,6323008.12890625,11139.5639888657
11138,32668,1987.0,CA,11.0,1,8.0,1.0,16362.88,1980.0,110892968.089844,66448.4230311672
11146,32676,2003.0,CA,2.0,14,8.0,1.0,243.4415,2000.0,1516494.6328125,6670.23335581859
11148,32678,2003.0,CA,2.0,9,6.0,1.0,1507.272,2000.0,9605252.39453125,20248.6582242671
11154,32684,2003.0,CA,11.0,1,1.0,1.0,13.43308,2000.0,91763.3203125,1116.74150577957
11155,32685,2003.0,CA,11.0,1,2.0,1.0,213.1618,2000.0,1455294.0078125,5520.14676778662
11156,32686,2003.0,CA,11.0,1,2.0,1.0,200.2145,2000.0,1366948.66015625,5005.74297126792
11157,32687,2003.0,CA,11.0,1,2.0,1.0,403.3303,2000.0,2751250.33203125,8864.41135713373
11158,32688,2003.0,CA,11.0,1,2.0,1.0,33.11336,2000.0,225801.65234375,2187.57496129077
11159,32689,2003.0,CA,11.0,1,2.0,1.0,1482.127,2000.0,10097265.546875,19684.1400610438
11160,32690,2003.0,CA,11.0,1,2.0,1.0,516.473,2000.0,3516654.3671875,11122.8707478626
11161,32691,2003.0,CA,11.0,1,2.0,1.0,4782.021,2000.0,32548617.1289063,32766.9146134369
11162,32692,2003.0,CA,11.0,1,2.0,1.0,102.3731,2000.0,697060.33984375,4275.39908411402
11167,32697,2000.0,CA,11.0,7,8.0,1.0,186.6535,2000.0,1116948.83984375,5884.98012512213
11168,32698,2000.0,CA,11.0,1,8.0,1.0,40.26729,2000.0,241655.69921875,2456.15972976718
11169,32699,2000.0,CA,11.0,9,8.0,1.0,117.2701,2000.0,705166.31640625,3312.55534473328
11176,32706,1984.0,CA,11.0,14,8.0,1.0,533.1398,1980.0,3206772.46875,8119.0813143544
11177,32707,1981.0,CA,11.0,9,8.0,1.0,1638.035,1980.0,9804897.62109375,18849.9527378809
11190,32720,1992.0,CA,11.0,7,8.0,1.0,49.7882,1990.0,357302.6953125,2121.66422324397
11191,32721,1992.0,CA,11.0,7,8.0,1.0,2.987221,1990.0,21403.48046875,519.278513077949
11196,32726,2006.0,CA,1.0,9,2.0,1.0,932.2057,2000.0,5664159.15234375,21014.8676728185
11197,32727,2006.0,CA,1.0,1,7.0,1.0,4393.104,2000.0,30964080.046875,69276.8879531848
11198,32728,2006.0,CA,1.0,1,2.0,1.0,447.0361,2000.0,2750812.2890625,8135.17905427782
11215,32745,1975.0,CA,11.0,2,8.0,1.0,389.8076,1970.0,2288203.48828125,7752.31440107558
11216,32746,1975.0,CA,11.0,8,8.0,1.0,5214.977,1970.0,30518761.0507813,34241.7878672879
11236,32766,1994.0,CA,11.0,2,8.0,1.0,1068.904,1990.0,7252512.7265625,16864.4220410697
11237,32767,1994.0,CA,11.0,2,8.0,1.0,7392.43,1990.0,50334408.75,38106.8211941691
11242,32772,1991.0,CA,11.0,2,8.0,1.0,136.6883,1990.0,990918.95703125,5005.03813489613
11243,32773,1991.0,CA,11.0,1,8.0,1.0,21.83161,1990.0,158000.359375,1529.44554166972
11246,32776,1979.0,CA,11.0,9,8.0,1.0,7560.167,1970.0,45051782.4570313,43172.0991123592
11273,32805,1996.0,CA,11.0,2,8.0,1.0,2126.709,1990.0,13252397.859375,16472.5507134191
11274,32806,2003.0,CA,11.0,1,2.0,1.0,6.044219,2000.0,41621.16015625,963.595862624624
11275,32807,2003.0,CA,11.0,1,2.0,1.0,0.03367797,2000.0,231.81640625,69.4438722629169
11276,32808,2003.0,CA,11.0,1,2.0,1.0,2.241319,2000.0,15396.9765625,447.91547158533
11277,32809,2003.0,CA,11.0,1,2.0,1.0,42.08467,2000.0,288423.328125,2419.08748206146
11278,32810,2003.0,CA,11.0,1,2.0,1.0,37.86018,2000.0,259172.125,2265.83372724013
11279,32811,2003.0,CA,11.0,1,6.0,1.0,0.03343417,2000.0,228.48046875,90.9911515665964
11280,32812,2003.0,CA,11.0,1,6.0,1.0,290.6202,2000.0,1976870.19140625,7961.78243890378
11281,32813,2003.0,CA,11.0,1,2.0,1.0,1.688774,2000.0,11477.515625,411.933055209798
11316,32848,1970.0,CA,11.0,2,8.0,1.0,36.09957,1970.0,220894.75390625,1982.17547895392
11328,32860,1972.0,CA,11.0,9,8.0,1.0,209.865,1970.0,1531515.578125,6057.94930141898
11358,32890,1973.0,CA,11.0,9,8.0,1.0,137.6676,1970.0,788362.03125,5882.03438904857
11371,32903,1973.0,CA,11.0,1,8.0,1.0,12.92899,1970.0,94187.75390625,1234.83279059767
11372,32904,1973.0,CA,11.0,1,8.0,1.0,8.095778,1970.0,59212.9375,1008.17776362984
11381,32913,1974.0,CA,11.0,9,8.0,1.0,548.3143,1970.0,3849369.58203125,7630.65509156629
11423,32955,1975.0,CA,11.0,3,8.0,1.0,653.4265,1970.0,4536743.0703125,10602.0188637823
11424,32956,1975.0,CA,11.0,7,8.0,1.0,96.87112,1970.0,657489.87109375,3457.00749250569
11438,32970,1982.0,CA,11.0,7,8.0,1.0,1472.626,1980.0,9009056.6796875,22267.0749140653
11450,32982,1994.0,CA,11.0,4,8.0,1.0,40.10383,1990.0,272216.69140625,2392.41596963887
11453,32985,2001.0,CA,2.0,14,8.0,1.0,14280.48,2000.0,93714351.71875,58904.1354318259
11456,32988,2002.0,CA,2.0,5,1.0,1.0,19.85106,2000.0,130474.25,2101.39681879257
11457,32989,2002.0,CA,2.0,5,1.0,1.0,18.01762,2000.0,118677.26171875,1376.13559882168
11458,32990,2002.0,CA,2.0,2,1.0,1.0,15.092,2000.0,94194.6484375,1565.40545382533
11459,32991,2002.0,CA,2.0,7,1.0,1.0,69.63414,2000.0,435260.1328125,3468.23758978725
11460,32992,2002.0,CA,2.0,6,1.0,1.0,74.49519,2000.0,462462.4453125,3169.97136591674
11461,32993,2002.0,CA,2.0,2,1.0,1.0,17.7707,2000.0,111789.08203125,1922.70496510887
11462,32994,2002.0,CA,2.0,6,6.0,1.0,12.75973,2000.0,80255.07421875,1211.01597501898
11463,32995,2002.0,CA,2.0,6,1.0,1.0,152.55,2000.0,956800.80078125,4002.15419352684
11464,32996,2002.0,CA,2.0,7,1.0,1.0,1159.797,2000.0,7173505.25390625,14855.1937785796
11465,32997,2002.0,CA,2.0,7,6.0,1.0,11.32047,2000.0,70305.51171875,1218.49627862489
11469,33001,2006.0,CA,3.0,14,1.0,1.0,372.1154,2000.0,2233987.40234375,8682.35126655584
11470,33002,2006.0,CA,3.0,14,1.0,1.0,192.6109,2000.0,1158290.4921875,9965.15199509604
11471,33003,2006.0,CA,2.0,14,2.0,1.0,342.9361,2000.0,2292711.671875,8765.19460161677
11472,33004,2006.0,CA,2.0,14,3.0,1.0,1017.925,2000.0,7020333.55078125,11802.2723264863
11473,33005,2006.0,CA,2.0,9,6.0,1.0,996.7834,2000.0,6322581.25390625,16295.075559836
11474,33006,2006.0,CA,2.0,11,6.0,1.0,70.48856,2000.0,456678.10546875,3208.28177575175
11475,33007,2006.0,CA,2.0,14,1.0,1.0,132.551,2000.0,857862.0390625,4228.65655689113
11476,33008,2006.0,CA,2.0,3,1.0,1.0,475.0836,2000.0,3026396.4765625,9032.70840923472
11477,33009,2006.0,CA,2.0,14,1.0,1.0,394.4654,2000.0,2528092.55859375,11765.431547651
11478,33010,2006.0,CA,2.0,7,6.0,1.0,30.62128,2000.0,176994.57421875,2453.45967487812
11485,33017,2001.0,CA,11.0,9,6.0,1.0,21.04172,2000.0,123370.203125,1687.91842664314
11486,33018,2001.0,CA,11.0,9,6.0,1.0,1074.468,2000.0,6369230.54296875,18446.7872849798
11487,33019,2001.0,CA,11.0,7,6.0,1.0,78.964,2000.0,468372.91796875,3286.43334736147
11488,33020,2001.0,CA,11.0,9,2.0,1.0,63.45585,2000.0,380933.1953125,4350.49009544236
11489,33021,2001.0,CA,11.0,1,8.0,1.0,72.39548,2000.0,517270.33984375,3819.18731398179
11490,33022,2001.0,CA,11.0,9,6.0,1.0,174.3834,2000.0,1040354.12890625,4602.73999314098
11491,33023,2001.0,CA,11.0,9,6.0,1.0,9.820583,2000.0,57675.8515625,1045.22299301071
11492,33024,2001.0,CA,11.0,7,6.0,1.0,123.7714,2000.0,727982.34765625,4298.33558565597
11493,33025,2001.0,CA,11.0,1,8.0,1.0,34218.85,2000.0,244702680.957031,96010.4456630814
11495,33027,2002.0,CA,2.0,2,8.0,1.0,67.55447,2000.0,444424.77734375,3430.63531109947
11496,33028,2002.0,CA,2.0,10,8.0,1.0,80.64008,2000.0,535387.35546875,4014.13158475991
11497,33029,2002.0,CA,2.0,7,8.0,1.0,775.8331,2000.0,5167738.8046875,13165.6496316551
11498,33030,2002.0,CA,2.0,7,8.0,1.0,33.55684,2000.0,222384.44921875,2142.85450419589
11499,33031,2002.0,CA,2.0,7,8.0,1.0,17.45142,2000.0,115573.11328125,1493.45126835323
11500,33032,2002.0,CA,2.0,14,8.0,1.0,169.9014,2000.0,1128497.5703125,6301.33964223106
11501,33033,2002.0,CA,2.0,7,8.0,1.0,321.5155,2000.0,2118790.3203125,6918.46427396514
11502,33034,2002.0,CA,2.0,18,8.0,1.0,38.01346,2000.0,253240.20703125,3083.20147391211
11503,33035,2002.0,CA,2.0,11,8.0,1.0,16.84442,2000.0,111748.984375,1310.70453330445
11504,33036,2002.0,CA,2.0,14,8.0,1.0,20.76647,2000.0,136425.59375,1367.92252623994
11505,33037,2003.0,CA,2.0,7,1.0,1.0,11.49994,2000.0,72900.96484375,1625.75127881087
11507,33039,2003.0,CA,2.0,5,1.0,1.0,290.8282,2000.0,1838007.58203125,6903.10868005246
11508,33040,2003.0,CA,2.0,2,1.0,1.0,17.59989,2000.0,111376.2421875,1662.81410513739
11509,33041,2003.0,CA,2.0,9,1.0,1.0,27.59347,2000.0,174099.5,2499.03090585065
11510,33042,2003.0,CA,2.0,9,1.0,1.0,131.9135,2000.0,831698.24609375,4085.9564903157
11511,33043,2003.0,CA,2.0,1,1.0,1.0,107.663,2000.0,670854.33984375,4308.29034726884
11512,33044,2003.0,CA,2.0,1,1.0,1.0,84.03262,2000.0,528785.73046875,3492.76337915108
11513,33045,2003.0,CA,2.0,14,1.0,1.0,23.79488,2000.0,150082.4375,2781.56894693427
11514,33046,2003.0,CA,2.0,8,1.0,1.0,24.09627,2000.0,153537.3046875,1680.43395045086
11515,33047,2003.0,CA,2.0,2,1.0,1.0,58.6041,2000.0,363791.01953125,2390.71879719056
